1237201364234711040;23:19 - 13 min Sentido Rio segue sem retenções.       ;
1237201362938736640;23:19 - 13 min Trânsito bom para Niterói. ;
1237200081058758656;@lauramorelli Checar com os bombeiros, Laura.;
1237198441073332224;23:07 - Nos dois sentidos  trânsito bom        #LamsaInforma;
1237197481492066304;TENHA GRÁTIS NO SEU CELULAR INFORMAÇÕES DE CHUVA | Cadastre-se e receba gratuitamente SMS da @RioDefesaCivil com alertas de chuvas no seu celular! Envie o CEP para 40199! #PrefeituraRio #RioDefesaCivil #prevenção #chuvas ;
1237196654480105473;🌝 PREVISÃO DO TEMPO | Noite de segunda com #SUPERLUA no céu do Rio, que, neste momento, varia entre claro a parcialmente nublado. Temperatura média na casa dos 25ºC.  ➡ Clique no link e veja como ficará o tempo no município nesta terça-feira:  #temporj ;
1237195036112105478;22:54 - 13 min Fluxo bom para o Rio.       ;
1237195034673524736;22:54 - 13 min Fluxo bom para Niterói. ;
1237194230264729600;AV. BRASIL | Atropelamento envolvendo um carro ocupa uma faixa da pista central, sentido #zonaoeste, na altura do Mercado São Sebastião. CET-Rio, PM e bombeiros atuam no local. Trânsito sem retenções. #viasexpressas ;
1237185564161572864;LINHA VERMELHA | Colisão entre carro e caminhão ocupa faixa do sentido Baixada, altura do Fundão. Bombeiros no local. Trânsito lento. #viasexpressas ;
1237177197238108160;ATUALIZAÇÃO - CENTRO | Totalmente liberada a Rua da Conceição, na altura do nº 163, onde um imóvel desabou no último dia 08/3. #centro;
1237160249242591232;20h33 | #VLTInforma: Linhas 1 e 3 retomam a circulação nos trechos completos. Intervalos irregulares em todas as linhas.;
1237174801514614784;CENTRO: liberado o acesso da Av. Pres. Vargas para a Av. Rio Branco. Trânsito sem retenções. #centro ;
1237172505992925184;21:24 - 13 min Fluxo bom para o Rio.       ;
1237172505795801089;21:24 - 13 min Fluxo bom para Niterói. ;
1237150643716083714;VILA ISABEL | BOULEVARD 28 DE SETEMBRO: boas condições em ambas as pistas. #zonanorte ;
1237147572407599104;19:45 - Sentido Fundão trânsito bom        #LamsaInforma;
1237147453901635587;19:45 - Sentido Barra trânsito lento da  Av Bento Ribeiro Dantas ao acesso 8, Bonsucesso, (fluxo intenso) #LamsaInforma;
1237146549592961031;BOTAFOGO | VIADUTO SANTIAGO DANTAS: via de ligação entre a Praia de Botafogo e a Rua Pinheiro Machado, em laranjeiras apresenta retenção. #zonasul #viasexpressas ;
1237141703884144643;ATUALIZAÇÃO | AV. PRESIDENTE PRES. VARGAS: via totalmente liberada, sentido Praça XV, após bloqueio na altura da Av. Rio Branco p/ a passagem de manifestantes. Av. Rio Branco segue bloqueada, sentido Aterro. #centro ;
1237137083619102721;RECEBA ALERTAS DE CHUVA | Cadastre-se e receba gratuitamente SMS da @RioDefesaCivil com alertas de chuvas no seu celular! Envie o CEP para 40199!! #PrefeituraRio #RioDefesaCivil #prevenção #chuvas ;
1237136593825259521;#VLTInforma: Linhas 1 e 3 operam de forma parcial por conta de manifestação ocupando a via na Av. Rio Branco.   L1: Praia Formosa x Parada dos Museus L2: Praia Formosa x Praça XV L3: Central x Santa Rita ;
1237136156015419393;AV. AYRTON SENNA: acidente envolvendo carro e moto interdita uma faixa da via, sentido Cidade de Deus, na altura do Giro do Cebolinha. Trânsito com retenção. CET-Rio no local. #zonaoeste ;
1237135664564654082;LAGOA | AV. BORGES DE MEDEIROS: trânsito com retenção ao longo do sentido túnel Rebouças. Boas condições no sentido Gávea. #zonasul ;
1237132485449973760;CENTRO | AV. RIO BRANCO: via também está interditada, na altura da Av. Presidente Vargas.  Metrô e trem são as melhores opções, neste momento. #centro ;
1237130902892875777;ATUALIZAÇÃO | CENTRO: Avenida Presidente Vargas segue totalmente interditada, sentido Praça XV, na altura da Av. Rio Branco. CET-Rio e PM no local. Desvio para a Av. Passos. #centro ;
