1237180346644467714;21:55 - 13 min Fluxo bom para Niterói. ;
1237180346808107009;21:55 - 13 min Fluxo bom para o Rio.       ;
1237180894974226434;"#Boletim de #Ocorrência: Se você PRESENCIAR ALGUM CRIME em rodovias federais, LIGUE IMEDIATAMENTE para a #PRF &gt; 191. Assim as chances de EVITAR O CRIME ou PRENDER OS CRIMINOSOS aumentam muito. ";
1237172356419895296;Por causa do coronavírus, a queda na atividade econômica diminui a demanda por petróleo. A divergência entre Rússia e Arábia Saudita fez o preço do barril despencar e as possíveis consequências para a economia mundial derrubam as bolsas pelo mundo:  #JN;
1237177197238108160;ATUALIZAÇÃO - CENTRO | Totalmente liberada a Rua da Conceição, na altura do nº 163, onde um imóvel desabou no último dia 08/3. #centro;
1237178133645844481;#BOLS RT @camilacecim: #LeiSecaRJ lei seca em São Conrado em frente ao zona sul sentido Barra;
1237172505795801089;21:24 - 13 min Fluxo bom para Niterói. ;
1237172505992925184;21:24 - 13 min Fluxo bom para o Rio.       ;
1237156989047910401;#Boletim de #Ocorrência: Policiais militares do 15ºBPM(DUQUE DE CAXIAS) encontraram a menina que estava desaparecida desde ontem em Duque de Caxias, na Baixada Fluminense. ;
1237157022455513088;"""Nem em 2021""! Entenda por quê GM não quer saber de Salão. Três dias depois do adiamento do salão, a Chevrolet já fez questão de recusar o convite para 2021! #autopapo #borisfeldman #automovel #carros #curtas #chevrolet   ";
1237157812133867520;20:26 - 13 min Fluxo bom para Niterói. ;
1237157813874577409;20:26 - 13 min Fluxo bom para o Rio.       ;
1237157950650793986;🩸 Amanhã você pode ajudar a renovar os estoques de sangue que abastecem as unidades da rede pública de saúde. É só comparecer ao Hospital Municipal Salgado Filho, no Méier. Na sexta-feira (13), a campanha acontece no Hospital Miguel Couto, no Leblon. #PrefeituraRIO ;
1237158136450072576;"ℹ #Freguesia - ""Boa noite achei essa carteira com documentos perto do estacionamento do armazém urbano na rua Joaquim Pinheiro. Contato: 97219 8485"" • 🌎  em Freguesia de Jacarepaguá ";
1237153906112827392;Idosa vítima de tentativa de extorsão é torturada e estuprada na Zona Oeste #RJ ;
1237154464018153473;20:13 - Nos dois sentidos  trânsito bom        #LamsaInforma;
1237143695591440385;ENCONTRADAS!!! 🙌🙏  ✓Livia Liz Niela Bezerra, bairro Ancora, Rio das Ostras - Estava desaparecida desde 22/09/2019  ✓Morgana Oliveira de Queiroz, Recreio dos Bandeirantes - Desaparecida desde 04/01/2020   ✓Lidiane Vicentino, de Botafogo - Estava desaparecida 29/04/2019  #Dora ;
1237150643716083714;VILA ISABEL | BOULEVARD 28 DE SETEMBRO: boas condições em ambas as pistas. #zonanorte ;
1237151513442648064;"AV.BRASIL-PONTE | deslocamento #manguinhos-&gt; #subida_ponte: 3 min;  (09/03/2020 20:01:20)";
1237151577133154304;"PONTE-AV.BRASIL | deslocamento #saida_ponte-&gt; #manguinhos: 4 min;  (09/03/2020 20:01:35)";
1237151662088871940;AV. PRESIDENTE PRES. VARGAS: via totalmente liberada, sentido Praça XV, após bloqueio na altura da Av. Rio Branco p/ a passagem de manifestantes. Av. Rio Branco segue bloqueada, sentido Aterro. #centro;
1237151795430002692;RECALL: Nissan convoca proprietários de Frontier (2007 e 2008), Sentra (2004 a 2006)  e Pathfinder (2001 a 2004) #Nissan ;
1237151019563454464;Onix Plus pós-recall ganha do HB20S na arrancada?  #Acelerados ;
1237149973281738752;19:55 - 16 min Sentido Niterói com lentidão na saída para Jansen. ;
1237149973499740160;19:55 - 13 min Fluxo sentido Rio segue sem retenção.       ;
1237148929466269697;Família sobrevive depois do carro em que estava ser atingido por 19 tiros numa comunidade do Rio de Janeiro #JornalDaRecord #JR24H ;
1237139982181163008;Pese a la brutal caída del precio del petróleo, en Argentina no bajarán los combustibles ;
1237065383754043395;Ford divulga teaser da Transit totalmente elétrica  ;
1237133427150856193;Ford Bronco Sport é flagrado por inteiro nos EUA e chegará ao Brasil  ;
1237147453901635587;19:45 - Sentido Barra trânsito lento da  Av Bento Ribeiro Dantas ao acesso 8, Bonsucesso, (fluxo intenso) #LamsaInforma;
1237147572407599104;19:45 - Sentido Fundão trânsito bom        #LamsaInforma;
1237146936307863552;19:43 - 16 min Sentido Niterói com lentidão na saída para Jansen. ;
1237146936689467394;19:43 - 13 min Fluxo sentido Rio segue sem retenção.       ;
1237146378721267712;"PONTE-AV.BRASIL | deslocamento #saida_ponte-&gt; #manguinhos: 4 min;  (09/03/2020 19:40:56)";
1237146343958773762;"AV.BRASIL-PONTE | deslocamento #manguinhos-&gt; #subida_ponte: 3 min;  (09/03/2020 19:40:48)";
