558705267865829377;Caminhão enguiçado ocupa uma faixa da Estrada Grajaú-Jacarepaguá, altura de Jpa, sentido Zona Oeste.;
558692243675295744;Caminhão enguiçado interdita uma faixa do Túnel Santa Bárbara, no sentido Laranjeiras.;
558672496040615936;Ônibus enguiçado ocupa uma faixa da pista lateral da Av. Presidente Vargas, sentido Candelária, altura do Campo de Santana.;
557957443691753472;Trânsito intenso e com retenção na Av. Presidente Vargas, sentido Candelária, altura da Av. Passos.;
557957059128602625;Linha Amarela com retenção, sentido Barra, altura do acesso da Linha Vermelha até Bonsucesso.;
555456351460392961;Uma faixa da Av. Brasil ocupada, altura da Penha, sentido Z. Oeste. Houve um acidente entre um carro e uma carreta no local.;
555436327861485569;Uma faixa ocupada da alça de acesso p/ pista lateral da Av. Brasil, no trecho de Irajá. Houve tombamento de um caminhão no local. Retenções.;
555425785071538176;Uma faixa ocupada do Viaduto do Gasômetro, sentido Centro, altura do INTO. Há um utilitário enguiçado no local.;
555425429545570305;Uma faixa ocupada da Via Binário, sentido Av. Brasil, altura da R: Silvino Montenegro. Há um ônibus enguiçado no local.;
555093007046025216;Estrada do Joá, sentido Barra, altura do número 2590, com uma faixa ocupada devido a um acidente com dois carros.;
555069597037387777;Acidente entre dois carros e um utilitário ocupa uma faixa da Ponte da Joatinga, sentido Recreio. Bombeiros no local.;
555056782281019392;Uma faixa da Boulevard 28 de Setembro ocupada devido a um ônibus enguiçado na via, altura do nº 176. Há lentidão. CET-Rio no local.;
555053773941641218;Totalmente liberada Rua Bento Lisboa, altura do n° 140, após incêndio em imóvel. Tráfego com retenção.;
552899753588322304;Acidente com moto causa lentidão na Linha Vermelha, sentido Baixada, altura do Caju.;
552891792421842947;Ocorrência dos Bombeiros interdita a Rua Laura de Araújo na altura da Rua Santa Maria.;
552881149316714496;Aterro, sentido Centro, altura do Morro da Viúva, com trânsito intenso no local. Ônibus enguiçado ocupa uma faixa da via.;
552876067569274880;Colisão entre caminhão e carro ocupa uma faixa da Praia de Botafogo, sentido Copacabana, altura do n° 340.;
552538487296368640;Retenção na Av. Ayrton Senna, altura do Cebolão, sentido Linha Amarela. Há um caminhão enguiçado e ocupa uma faixa da via.;
552529969948401665;Lentidão na Rua Nicarágua, altura da Estação da Penha, sentido Olaria.;
552519506925719552;Liberada faixa ocupada após colisão entre dois carros na Av. das Américas, sent. São Conrado, altura do nº 3339.;
552175825727266817;Capotamento de um carro ocupa 1 faixa da Avenida Brasil, sentido Santa Cruz, altura da Estrada do Mendanha.;
547366405021401088;Trânsito lento na pista central da Av. Brasil, sentido Zona Oeste,próximo de Deodoro. Um carro enguiçado ocupa uma faixa no trecho.;
