1237171308892270592;Quem trabalha na rua e não quer perder vendas, já sabe: Quem passa cartão, tem Getnet na mão!   @GetnetBrasil  #publi ;
1237154787172528130;O caminhão que vai fazer o transbordo da carga no Rodoanel já está no local. Segundo a SPMar, esse trabalho pode durar entre 2 e 4 horas. A via segue totalmente bloqueada no km 33, sentido Dutra, pela pista externa, após uma carreta que transportava etanol tombar. #RadioTransito ;
1237131981353299973;ACIDENTE - No km 11 da Rodovia Ayrton Senna, sentido São Paulo, na chegada à Marginal do Tietê. Bloqueio parcial e lentidão desde o km 19. A foto é do repórter Guilherme Gimenez. #SP ;
1237124096766423040;"Atualizando: Incêndio em galpão, agora, 10 viaturas 28 homens do CB para o atendimento; rua Francisco Chaves Pinheiro (próx a Av Mutinga), 21, São Domingos, aguardo informações do local.#193I ";
1237116136023613443;DO ALTO - O repórter Guilherme Gimenez sobrevoa a cidade e, do alto do helicóptero, registrou a Marginal do Tietê, sentido Castello, na altura da Ponte do Piqueri. #RadioTransito ;
1237115574892875776;"RODOANEL - Ainda não há previsão de liberação do km 33 da pista externa do Rodoanel, sentido Dutra, depois da Régis; uma carreta que transportava etanol tombou e a empresa responsável pelo transbordo da carga é aguardada. A foto é do repórter Guilherme Gimenez. #RadioTransito ";
1237094996530118663;"Ainda não há previsão de liberação do km 33 da pista externa do Rodoanel, sentido Dutra, depois da Régis. A perícia é aguardada no local; foi montado um desvio para a Régis Bittencourt no km 29. #RadioTransito ";
1237087783833022465;Estão fazendo o transbordo do combustível para que o veículo seja movimentado e posterior retirada da vítima (óbito), masculino adulto!#193R;
1237080423664058369;Segue bloqueio no km 33 da pista externa do Rodoanel, sentido Dutra, após tombamento de carreta e vazamento de etanol. Uma pessoa morreu e outra está ferida. Foi montado um desvio para a Régis e não há previsão de liberação. #RadioTransito ;
1237079799241334784;TRECHO DE PLANALTO  Tempo parcialmente nublado  Trânsito livre. Atenção: obras a partir do km 64 Sem acidentes ;
